"state","puma22","cd118","stab","PUMA22name","pop20","afact"
"48","04501","02","TX","Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East)",61845,0.3557 
"48","04501","08","TX","Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East)",112003,0.6443 
"48","04502","08","TX","Houston-Galveston Area Council--Montgomery County (West), Conroe City (West)",169385,1 
"48","04503","02","TX","Houston-Galveston Area Council--Montgomery County (South), The Woodlands (North)",118513,0.9995 
"48","04503","08","TX","Houston-Galveston Area Council--Montgomery County (South), The Woodlands (North)",57,0.0005 
"48","04504","02","TX","Houston-Galveston Area Council--Montgomery County (Southeast)",158640,1 
"48","04601","07","TX","Houston City (North Central)--North of I-10 & Inside Loop I-610",23142,0.1916 
"48","04601","18","TX","Houston City (North Central)--North of I-10 & Inside Loop I-610",59474,0.4925 
"48","04601","29","TX","Houston City (North Central)--North of I-10 & Inside Loop I-610",38143,0.3159 
"48","04602","09","TX","Houston City (East Central)--East of I-45 & Inside Loop I-610",6589,0.0582 
"48","04602","18","TX","Houston City (East Central)--East of I-45 & Inside Loop I-610",34153,0.3018 
"48","04602","29","TX","Houston City (East Central)--East of I-45 & Inside Loop I-610",72439,0.64 
"48","04603","07","TX","Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610",31739,0.2384 
"48","04603","09","TX","Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610",49484,0.3717 
"48","04603","18","TX","Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610",51911,0.3899 
"48","04604","07","TX","Houston City (West Central)--South of I-10 & Inside Loop I-610",113499,0.7394 
"48","04604","18","TX","Houston City (West Central)--South of I-10 & Inside Loop I-610",18576,0.121 
"48","04604","38","TX","Houston City (West Central)--South of I-10 & Inside Loop I-610",21427,0.1396 
"48","04605","29","TX","Harris County (Southeast)--Pasadena City (North & Central)-Inside Beltway TX-8",69930,0.6008 
"48","04605","36","TX","Harris County (Southeast)--Pasadena City (North & Central)-Inside Beltway TX-8",46472,0.3992 
"48","04606","18","TX","Houston (East), Galena Park, Jacinto Cities & Cloverleaf",2656,0.0237 
"48","04606","29","TX","Houston (East), Galena Park, Jacinto Cities & Cloverleaf",109431,0.9763 
"48","04607","18","TX","Houston City (Northeast)--Between Loop I-610 & Beltway TX-8",74895,0.5777 
"48","04607","29","TX","Houston City (Northeast)--Between Loop I-610 & Beltway TX-8",54744,0.4223 
"48","04608","18","TX","Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8",2620,0.0254 
"48","04608","29","TX","Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8",100700,0.9746 
"48","04609","18","TX","Houston City (North)--South of Aldine & Inside Beltway TX-8",55396,0.4275 
"48","04609","29","TX","Houston City (North)--South of Aldine & Inside Beltway TX-8",74200,0.5725 
"48","04610","18","TX","Houston City (North)--West of Aldine & Inside Beltway TX-8",66624,0.5836 
"48","04610","29","TX","Houston City (North)--West of Aldine & Inside Beltway TX-8",47537,0.4164 
"48","04611","07","TX","Houston City (Northwest)--Between Loop I-610 & Beltway TX-8",23,0.0002 
"48","04611","18","TX","Houston City (Northwest)--Between Loop I-610 & Beltway TX-8",90730,0.8313 
"48","04611","38","TX","Houston City (Northwest)--Between Loop I-610 & Beltway TX-8",18392,0.1685 
"48","04612","18","TX","Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8",37009,0.3442 
"48","04612","38","TX","Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8",70518,0.6558 
"48","04613","07","TX","Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8",51364,0.426 
"48","04613","38","TX","Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8",69212,0.574 
"48","04614","07","TX","Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8",103195,0.9307 
"48","04614","09","TX","Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8",7689,0.0693 
"48","04615","07","TX","Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUM",25314,0.2406 
"48","04615","09","TX","Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUM",79886,0.7594 
"48","04616","09","TX","Houston City (Southwest)--Between Loop I-610 & Beltway TX-8",111447,1 
"48","04617","09","TX","Houston City (South)--Between Loop I-610 & Beltway TX-8",110607,1 
"48","04618","09","TX","Houston City (Southeast)--West of Pasadena City & Outside Loop I-610",88821,0.7392 
"48","04618","29","TX","Houston City (Southeast)--West of Pasadena City & Outside Loop I-610",31336,0.2608 
"48","04619","09","TX","Houston (Southeast) & South Houston Cities--Inside Beltway TX-8",5836,0.055 
"48","04619","29","TX","Houston (Southeast) & South Houston Cities--Inside Beltway TX-8",90534,0.8533 
"48","04619","36","TX","Houston (Southeast) & South Houston Cities--Inside Beltway TX-8",9728,0.0917 
"48","04620","29","TX","Houston (Southeast) & Webster Cities",10602,0.0919 
"48","04620","36","TX","Houston (Southeast) & Webster Cities",104735,0.9081 
"48","04621","36","TX","Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities PUM",113742,1 
"48","04622","02","TX","Harris County (East)--Deer Park, La Porte (North) Cities & Channelview",31626,0.2642 
"48","04622","29","TX","Harris County (East)--Deer Park, La Porte (North) Cities & Channelview",24286,0.2029 
"48","04622","36","TX","Harris County (East)--Deer Park, La Porte (North) Cities & Channelview",63803,0.533 
"48","04623","02","TX","Harris County (East)--Baytown City",27748,0.2215 
"48","04623","36","TX","Harris County (East)--Baytown City",97502,0.7785 
"48","04624","02","TX","Harris County (Northeast)--Houston City (Far Northeast)",133081,1 
"48","04625","02","TX","Harris County (North)--Houston (North), Humble Cities & Atascocita",75426,0.5189 
"48","04625","18","TX","Harris County (North)--Houston (North), Humble Cities & Atascocita",55862,0.3843 
"48","04625","29","TX","Harris County (North)--Houston (North), Humble Cities & Atascocita",14062,0.0967 
"48","04626","18","TX","Harris County (North)--Houston City (North)-I-45, Between Beltway TX-8 & FM-1960",109764,0.7908 
"48","04626","29","TX","Harris County (North)--Houston City (North)-I-45, Between Beltway TX-8 & FM-1960",29043,0.2092 
"48","04627","02","TX","Harris County (Far North)--Spring",110233,0.7887 
"48","04627","18","TX","Harris County (Far North)--Spring",22630,0.1619 
"48","04627","38","TX","Harris County (Far North)--Spring",6902,0.0494 
"48","04628","18","TX","Harris County (Northwest)--Jersey Village City-Between Beltway TX-8 & FM-1960",57003,0.5009 
"48","04628","38","TX","Harris County (Northwest)--Jersey Village City-Between Beltway TX-8 & FM-1960",56799,0.4991 
"48","04629","02","TX","Harris County (North)--North of FM-1960, West of I-45 & East of TX-249",31931,0.2512 
"48","04629","18","TX","Harris County (North)--North of FM-1960, West of I-45 & East of TX-249",19894,0.1565 
"48","04629","38","TX","Harris County (North)--North of FM-1960, West of I-45 & East of TX-249",75297,0.5923 
"48","04630","02","TX","Harris County (Far North)--Tomball City & The Woodlands (Southwest)",17944,0.1053 
"48","04630","38","TX","Harris County (Far North)--Tomball City & The Woodlands (Southwest)",152408,0.8947 
"48","04631","08","TX","Harris County (Northwest)--North of US-290 & North of FM-1960",77,0.0006 
"48","04631","18","TX","Harris County (Northwest)--North of US-290 & North of FM-1960",5994,0.0456 
"48","04631","38","TX","Harris County (Northwest)--North of US-290 & North of FM-1960",125511,0.9539 
"48","04633","08","TX","Harris County (Northwest)--South of US-290 & West of TX-6",101327,0.9084 
"48","04633","38","TX","Harris County (Northwest)--South of US-290 & West of TX-6",10214,0.0916 
"48","04634","08","TX","Harris County (West)--Houston City (West)-North of US-90 & West of TX-6",123401,1 
"48","04635","07","TX","Houston City (West)--South of I-10 & West of TX-6",32350,0.2689 
"48","04635","08","TX","Houston City (West)--South of I-10 & West of TX-6",19150,0.1592 
"48","04635","22","TX","Houston City (West)--South of I-10 & West of TX-6",48901,0.4064 
"48","04635","38","TX","Houston City (West)--South of I-10 & West of TX-6",19916,0.1655 
"48","04636","07","TX","Houston City (West)--East of TX-6 & West of Beltway TX-8",19861,0.1645 
"48","04636","08","TX","Houston City (West)--East of TX-6 & West of Beltway TX-8",14344,0.1188 
"48","04636","18","TX","Houston City (West)--East of TX-6 & West of Beltway TX-8",1796,0.0149 
"48","04636","38","TX","Houston City (West)--East of TX-6 & West of Beltway TX-8",84752,0.7019 
"48","04637","07","TX","Houston City (West)--Westpark Tollway, West of Beltway TX-8",121448,0.9545 
"48","04637","09","TX","Houston City (West)--Westpark Tollway, West of Beltway TX-8",3047,0.0239 
"48","04637","38","TX","Houston City (West)--Westpark Tollway, West of Beltway TX-8",2739,0.0215 
"48","04638","07","TX","Houston City (Southwest)--East of TX-6 & West of Beltway TX-8",45077,0.4181 
"48","04638","09","TX","Houston City (Southwest)--East of TX-6 & West of Beltway TX-8",62738,0.5819 
"48","04639","08","TX","Harris County (Far Northwest)",54461,0.5077 
"48","04639","38","TX","Harris County (Far Northwest)",52800,0.4923 
"48","04640","08","TX","Harris County (Far Northwest)--Katy City (Northeast)",78576,0.7047 
"48","04640","22","TX","Harris County (Far Northwest)--Katy City (Northeast)",32820,0.2944 
"48","04640","38","TX","Harris County (Far Northwest)--Katy City (Northeast)",100,0.0009 
"48","04701","14","TX","Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities",174342,1 
"48","04702","14","TX","Galveston County (Northwest)--League City & Friendswood City",176340,1 
"48","04801","09","TX","Houston-Galveston Area Council--Brazoria County (North), Pearland City",76342,0.5573 
"48","04801","22","TX","Houston-Galveston Area Council--Brazoria County (North), Pearland City",60651,0.4427 
"48","04802","09","TX","Houston-Galveston Area Council--Brazoria County (Central), Alvin City",12938,0.0992 
"48","04802","14","TX","Houston-Galveston Area Council--Brazoria County (Central), Alvin City",41873,0.3212 
"48","04802","22","TX","Houston-Galveston Area Council--Brazoria County (Central), Alvin City",75549,0.5795 
"48","04803","14","TX","Houston-Galveston Area Council--Brazoria County (Southwest), Lake Jackson City",104678,1 
"48","04901","09","TX","Fort Bend County (East)--Missouri City",90180,0.7517 
"48","04901","22","TX","Fort Bend County (East)--Missouri City",29785,0.2483 
"48","04902","07","TX","Fort Bend County (Northeast)--Sugar Land & Stafford Cities",41288,0.3153 
"48","04902","09","TX","Fort Bend County (Northeast)--Sugar Land & Stafford Cities",22192,0.1695 
"48","04902","22","TX","Fort Bend County (Northeast)--Sugar Land & Stafford Cities",67480,0.5153 
"48","04903","07","TX","Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory",36134,0.2938 
"48","04903","22","TX","Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory",86849,0.7062 
"48","04904","07","TX","Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners",122553,0.6968 
"48","04904","22","TX","Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners",53327,0.3032 
"48","04906","22","TX","Fort Bend County (Northwest)",155550,1 
"48","04907","09","TX","Fort Bend County (South)",39191,0.3337 
"48","04907","22","TX","Fort Bend County (South)",78250,0.6663 
"48","05000","10","TX","Houston-Galveston Area Council (West)",107518,0.5801 
"48","05000","22","TX","Houston-Galveston Area Council (West)",77825,0.4199 
"48","05100","10","TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",94815,0.5125 
"48","05100","27","TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",90197,0.4875 
"48","05201","17","TX","Capital Area COG--Williamson County (North), Georgetown (East) & Taylor Cities",7529,0.0487 
"48","05201","31","TX","Capital Area COG--Williamson County (North), Georgetown (East) & Taylor Cities",147108,0.9513 
"48","05202","10","TX","Capital Area COG--Williamson County (Southeast), Round Rock City",2388,0.0173 
"48","05202","17","TX","Capital Area COG--Williamson County (Southeast), Round Rock City",72123,0.5221 
"48","05202","31","TX","Capital Area COG--Williamson County (Southeast), Round Rock City",63638,0.4606 
"48","05203","10","TX","Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",39230,0.2883 
"48","05203","17","TX","Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",7182,0.0528 
"48","05203","31","TX","Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",29008,0.2132 
"48","05203","37","TX","Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",60649,0.4457 
"48","05204","10","TX","Capital Area COG--Williamson County (West), Cedar Park & Leander Cities",7581,0.0421 
"48","05204","31","TX","Capital Area COG--Williamson County (West), Cedar Park & Leander Cities",172581,0.9579 
"48","05301","10","TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",46511,0.2614 
"48","05301","17","TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",69785,0.3921 
"48","05301","35","TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",48446,0.2722 
"48","05301","37","TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",13222,0.0743 
"48","05302","37","TX","Austin City (North)",114491,1 
"48","05303","10","TX","Austin City (Northeast)",3275,0.021 
"48","05303","17","TX","Austin City (Northeast)",86,0.0006 
"48","05303","35","TX","Austin City (Northeast)",66066,0.4245 
"48","05303","37","TX","Austin City (Northeast)",86193,0.5539 
"48","05304","35","TX","Austin City (Southeast)",141887,1 
"48","05305","10","TX","Austin City (Northwest)",41371,0.3413 
"48","05305","37","TX","Austin City (Northwest)",79860,0.6587 
"48","05306","35","TX","Austin City (Central)",371,0.0024 
"48","05306","37","TX","Austin City (Central)",155864,0.9976 
"48","05307","37","TX","Austin City (South)",125784,1 
"48","05308","10","TX","Austin City (Southwest), Lost Creek & Barton Creek",601,0.0048 
"48","05308","21","TX","Austin City (Southwest), Lost Creek & Barton Creek",20662,0.1636 
"48","05308","37","TX","Austin City (Southwest), Lost Creek & Barton Creek",105050,0.8317 
"48","05309","10","TX","Travis County (West, South & Outside Austin City)",93678,0.5489 
"48","05309","21","TX","Travis County (West, South & Outside Austin City)",6889,0.0404 
"48","05309","35","TX","Travis County (West, South & Outside Austin City)",44222,0.2591 
"48","05309","37","TX","Travis County (West, South & Outside Austin City)",25874,0.1516 
"48","05401","21","TX","Capital Area COG (Southwest)--Hays County (West)",97571,0.9274 
"48","05401","35","TX","Capital Area COG (Southwest)--Hays County (West)",7634,0.0726 
"48","05402","21","TX","Capital Area COG (Southwest)--Hays County (East)",6631,0.0488 
